model,test_row_id,actual,predicted_label,actual_sentiment,predicted_sentiment,score,absolute_score,is_correct,is_error,error_type,clean_word_count,clean_character_length
linear_svm_tfidf,1406,0,0,negative,negative,-1.3763828051278133,1.3763828051278133,True,False,correct,112,621
linear_svm_tfidf,1407,1,1,positive,positive,0.8855776127279543,0.8855776127279543,True,False,correct,230,1285
linear_svm_tfidf,1408,0,0,negative,negative,-0.4122447234181542,0.4122447234181542,True,False,correct,113,642
linear_svm_tfidf,1409,0,0,negative,negative,-2.7369503727879363,2.7369503727879363,True,False,correct,125,688
linear_svm_tfidf,1410,1,1,positive,positive,0.9461725112113076,0.9461725112113076,True,False,correct,150,827
linear_svm_tfidf,1411,0,1,negative,positive,0.0974549324635674,0.0974549324635674,False,True,false_positive,231,1470
linear_svm_tfidf,1412,0,0,negative,negative,-2.225082862338424,2.225082862338424,True,False,correct,172,880
linear_svm_tfidf,1413,1,1,positive,positive,0.6642704658978901,0.6642704658978901,True,False,correct,160,820
linear_svm_tfidf,1414,1,1,positive,positive,2.4798765344189966,2.4798765344189966,True,False,correct,236,1246
linear_svm_tfidf,1415,1,1,positive,positive,1.4714919142283034,1.4714919142283034,True,False,correct,77,419
linear_svm_tfidf,1416,0,0,negative,negative,-1.622597634249866,1.622597634249866,True,False,correct,122,724
linear_svm_tfidf,1417,0,0,negative,negative,-1.026872906943214,1.026872906943214,True,False,correct,133,708
linear_svm_tfidf,1418,1,1,positive,positive,2.7631192608138853,2.7631192608138853,True,False,correct,120,652
linear_svm_tfidf,1419,1,1,positive,positive,0.2264764284226443,0.2264764284226443,True,False,correct,57,283
linear_svm_tfidf,1420,0,0,negative,negative,-1.745979160694666,1.745979160694666,True,False,correct,228,1254
linear_svm_tfidf,1421,0,0,negative,negative,-1.8196778308215744,1.8196778308215744,True,False,correct,543,2983
linear_svm_tfidf,1422,0,0,negative,negative,-0.1695085432449733,0.1695085432449733,True,False,correct,395,2137
linear_svm_tfidf,1423,1,0,positive,negative,-0.9426059944509376,0.9426059944509376,False,True,false_negative,236,1423
linear_svm_tfidf,1424,0,0,negative,negative,-0.4382513918114354,0.4382513918114354,True,False,correct,138,704
linear_svm_tfidf,1425,0,0,negative,negative,-1.181259621118718,1.181259621118718,True,False,correct,148,856
linear_svm_tfidf,1426,0,0,negative,negative,-1.4936429604400097,1.4936429604400097,True,False,correct,56,311
linear_svm_tfidf,1427,0,0,negative,negative,-0.828302607900623,0.828302607900623,True,False,correct,166,917
linear_svm_tfidf,1428,1,1,positive,positive,0.0686364313025954,0.0686364313025954,True,False,correct,169,913
linear_svm_tfidf,1429,0,0,negative,negative,-1.1870995882160875,1.1870995882160875,True,False,correct,188,952
linear_svm_tfidf,1430,0,0,negative,negative,-0.990157093946704,0.990157093946704,True,False,correct,123,614
linear_svm_tfidf,1431,0,0,negative,negative,-1.578920037608037,1.578920037608037,True,False,correct,491,2691
linear_svm_tfidf,1432,0,0,negative,negative,-1.5406284269115846,1.5406284269115846,True,False,correct,194,1058
linear_svm_tfidf,1433,0,1,negative,positive,0.7167329113995466,0.7167329113995466,False,True,false_positive,122,710
linear_svm_tfidf,1434,1,1,positive,positive,0.6728721035551429,0.6728721035551429,True,False,correct,165,872
linear_svm_tfidf,1435,1,1,positive,positive,3.3494964071686018,3.3494964071686018,True,False,correct,708,4069
linear_svm_tfidf,1436,1,1,positive,positive,0.3029894369923696,0.3029894369923696,True,False,correct,732,4114
linear_svm_tfidf,1437,0,0,negative,negative,-1.544448150812743,1.544448150812743,True,False,correct,121,675
linear_svm_tfidf,1438,0,0,negative,negative,-2.035689851636991,2.035689851636991,True,False,correct,281,1549
linear_svm_tfidf,1439,0,0,negative,negative,-0.6352961134744286,0.6352961134744286,True,False,correct,195,1037
linear_svm_tfidf,1440,0,0,negative,negative,-0.8497630364132066,0.8497630364132066,True,False,correct,323,1798
linear_svm_tfidf,1441,1,1,positive,positive,1.8771220016979533,1.8771220016979533,True,False,correct,146,779
linear_svm_tfidf,1442,1,1,positive,positive,1.5434897897252104,1.5434897897252104,True,False,correct,103,572
linear_svm_tfidf,1443,0,1,negative,positive,0.2470363296662421,0.2470363296662421,False,True,false_positive,149,716
linear_svm_tfidf,1444,0,0,negative,negative,-1.0655403476829115,1.0655403476829115,True,False,correct,135,729
linear_svm_tfidf,1445,1,1,positive,positive,0.9952857536519472,0.9952857536519472,True,False,correct,161,808
linear_svm_tfidf,1446,1,1,positive,positive,1.5620731448550325,1.5620731448550325,True,False,correct,171,810
linear_svm_tfidf,1447,0,0,negative,negative,-0.5875912073455958,0.5875912073455958,True,False,correct,232,1213
linear_svm_tfidf,1448,0,0,negative,negative,-0.538642013493192,0.538642013493192,True,False,correct,381,2031
linear_svm_tfidf,1449,0,0,negative,negative,-1.9683772099817,1.9683772099817,True,False,correct,41,230
linear_svm_tfidf,1450,1,1,positive,positive,0.8955770657220038,0.8955770657220038,True,False,correct,168,951
linear_svm_tfidf,1451,1,1,positive,positive,1.3441251276513513,1.3441251276513513,True,False,correct,107,609
linear_svm_tfidf,1452,1,1,positive,positive,1.2417609034022274,1.2417609034022274,True,False,correct,136,710
linear_svm_tfidf,1453,1,1,positive,positive,0.2954784863550177,0.2954784863550177,True,False,correct,904,5094
linear_svm_tfidf,1454,0,0,negative,negative,-0.4835552721352132,0.4835552721352132,True,False,correct,173,863
linear_svm_tfidf,1455,1,1,positive,positive,3.2095245716927496,3.2095245716927496,True,False,correct,128,698
linear_svm_tfidf,1456,1,1,positive,positive,1.209624731020247,1.209624731020247,True,False,correct,176,898
linear_svm_tfidf,1457,0,0,negative,negative,-2.0727858811380777,2.0727858811380777,True,False,correct,241,1263
linear_svm_tfidf,1458,0,0,negative,negative,-0.7340295165391093,0.7340295165391093,True,False,correct,235,1343
linear_svm_tfidf,1459,1,1,positive,positive,0.2686856402987796,0.2686856402987796,True,False,correct,353,1945
linear_svm_tfidf,1460,1,1,positive,positive,1.646222855394391,1.646222855394391,True,False,correct,700,4125
linear_svm_tfidf,1461,0,0,negative,negative,-1.7082302457705705,1.7082302457705705,True,False,correct,152,777
linear_svm_tfidf,1462,1,1,positive,positive,0.251502394013459,0.251502394013459,True,False,correct,109,507
linear_svm_tfidf,1463,1,0,positive,negative,-0.8263798458454746,0.8263798458454746,False,True,false_negative,420,2173
linear_svm_tfidf,1464,1,1,positive,positive,2.0656988722679155,2.0656988722679155,True,False,correct,123,655
linear_svm_tfidf,1465,0,0,negative,negative,-2.571428359648829,2.571428359648829,True,False,correct,106,610
linear_svm_tfidf,1466,0,0,negative,negative,-0.5247925681368171,0.5247925681368171,True,False,correct,115,643
linear_svm_tfidf,1467,0,0,negative,negative,-1.558951930595861,1.558951930595861,True,False,correct,356,1981
linear_svm_tfidf,1468,0,0,negative,negative,-0.661912804222439,0.661912804222439,True,False,correct,131,689
linear_svm_tfidf,1469,0,0,negative,negative,-0.1732193202698081,0.1732193202698081,True,False,correct,333,1793
linear_svm_tfidf,1470,1,1,positive,positive,0.4919244740743907,0.4919244740743907,True,False,correct,186,991
linear_svm_tfidf,1471,1,1,positive,positive,0.1543380053215495,0.1543380053215495,True,False,correct,778,4357
linear_svm_tfidf,1472,0,0,negative,negative,-0.1563037424461551,0.1563037424461551,True,False,correct,245,1390
linear_svm_tfidf,1473,1,1,positive,positive,1.1673123979584057,1.1673123979584057,True,False,correct,103,551
linear_svm_tfidf,1474,0,0,negative,negative,-1.918206212345171,1.918206212345171,True,False,correct,89,471
linear_svm_tfidf,1475,1,1,positive,positive,1.2183925817158758,1.2183925817158758,True,False,correct,164,846
linear_svm_tfidf,1476,0,0,negative,negative,-1.1683727268642938,1.1683727268642938,True,False,correct,125,721
linear_svm_tfidf,1477,0,0,negative,negative,-3.0894998626679384,3.0894998626679384,True,False,correct,204,1080
linear_svm_tfidf,1478,1,1,positive,positive,1.3657515057493337,1.3657515057493337,True,False,correct,104,537
linear_svm_tfidf,1479,1,1,positive,positive,1.276544404570738,1.276544404570738,True,False,correct,123,639
linear_svm_tfidf,1480,1,1,positive,positive,1.4989690923415069,1.4989690923415069,True,False,correct,165,895
linear_svm_tfidf,1481,0,0,negative,negative,-0.7717133064536458,0.7717133064536458,True,False,correct,151,801
linear_svm_tfidf,1482,0,0,negative,negative,-2.002801659372488,2.002801659372488,True,False,correct,725,3787
linear_svm_tfidf,1483,0,0,negative,negative,-1.8617339796897767,1.8617339796897767,True,False,correct,42,196
linear_svm_tfidf,1484,0,0,negative,negative,-2.4594205710155195,2.4594205710155195,True,False,correct,51,265
linear_svm_tfidf,1485,1,1,positive,positive,0.5517855899794769,0.5517855899794769,True,False,correct,65,311
linear_svm_tfidf,1486,0,0,negative,negative,-0.4743157124297537,0.4743157124297537,True,False,correct,109,614
linear_svm_tfidf,1487,1,1,positive,positive,0.7907577878545158,0.7907577878545158,True,False,correct,101,639
linear_svm_tfidf,1488,1,1,positive,positive,1.329669419208623,1.329669419208623,True,False,correct,108,628
linear_svm_tfidf,1489,0,0,negative,negative,-1.7260923972107198,1.7260923972107198,True,False,correct,160,885
linear_svm_tfidf,1490,1,1,positive,positive,1.0703619081584084,1.0703619081584084,True,False,correct,641,3412
linear_svm_tfidf,1491,1,1,positive,positive,0.7056902088271415,0.7056902088271415,True,False,correct,111,629
linear_svm_tfidf,1492,1,1,positive,positive,1.176888126833003,1.176888126833003,True,False,correct,187,1095
linear_svm_tfidf,1493,0,0,negative,negative,-0.6075638206525927,0.6075638206525927,True,False,correct,222,1214
linear_svm_tfidf,1494,0,1,negative,positive,0.0285577728859407,0.0285577728859407,False,True,false_positive,103,627
linear_svm_tfidf,1495,1,1,positive,positive,1.7966062441345083,1.7966062441345083,True,False,correct,168,876
linear_svm_tfidf,1496,0,1,negative,positive,0.6058620187645346,0.6058620187645346,False,True,false_positive,52,287
linear_svm_tfidf,1497,1,1,positive,positive,1.7638573593797862,1.7638573593797862,True,False,correct,139,753
linear_svm_tfidf,1498,0,0,negative,negative,-1.4266456524358069,1.4266456524358069,True,False,correct,193,1034
linear_svm_tfidf,1499,0,0,negative,negative,-0.8996537825380203,0.8996537825380203,True,False,correct,89,479
linear_svm_tfidf,1500,1,1,positive,positive,1.6647363279221183,1.6647363279221183,True,False,correct,168,944
linear_svm_tfidf,1501,0,0,negative,negative,-1.1920085279494073,1.1920085279494073,True,False,correct,354,1889
linear_svm_tfidf,1502,1,1,positive,positive,0.8757083777448167,0.8757083777448167,True,False,correct,359,1978
linear_svm_tfidf,1503,1,1,positive,positive,0.9234109123758047,0.9234109123758047,True,False,correct,553,3121
linear_svm_tfidf,1504,0,0,negative,negative,-2.21855047643648,2.21855047643648,True,False,correct,122,657
linear_svm_tfidf,1505,1,1,positive,positive,1.0934948108427434,1.0934948108427434,True,False,correct,143,785
linear_svm_tfidf,1506,0,0,negative,negative,-2.016230669932461,2.016230669932461,True,False,correct,173,965
linear_svm_tfidf,1507,0,0,negative,negative,-1.5187914601272243,1.5187914601272243,True,False,correct,199,1004
linear_svm_tfidf,1508,1,1,positive,positive,1.9181100214818547,1.9181100214818547,True,False,correct,138,715
linear_svm_tfidf,1509,0,0,negative,negative,-1.9530369204981937,1.9530369204981937,True,False,correct,518,2904
linear_svm_tfidf,1510,0,0,negative,negative,-1.9075233179609403,1.9075233179609403,True,False,correct,121,631
linear_svm_tfidf,1511,0,0,negative,negative,-0.8348844554645478,0.8348844554645478,True,False,correct,221,1227
linear_svm_tfidf,1512,0,0,negative,negative,-0.5538973170438206,0.5538973170438206,True,False,correct,352,1959
linear_svm_tfidf,1513,1,1,positive,positive,0.1414986821571447,0.1414986821571447,True,False,correct,138,665
linear_svm_tfidf,1514,0,0,negative,negative,-0.7209158345574119,0.7209158345574119,True,False,correct,175,917
linear_svm_tfidf,1515,0,0,negative,negative,-2.0316138511498854,2.0316138511498854,True,False,correct,120,628
linear_svm_tfidf,1516,1,1,positive,positive,2.5212458370312163,2.5212458370312163,True,False,correct,142,772
linear_svm_tfidf,1517,0,0,negative,negative,-0.2046644558434797,0.2046644558434797,True,False,correct,145,870
linear_svm_tfidf,1518,1,1,positive,positive,1.27923033817391,1.27923033817391,True,False,correct,246,1392
linear_svm_tfidf,1519,0,0,negative,negative,-0.4394569142163499,0.4394569142163499,True,False,correct,303,1648
linear_svm_tfidf,1520,1,1,positive,positive,1.918658524311991,1.918658524311991,True,False,correct,156,931
linear_svm_tfidf,1521,1,1,positive,positive,1.03439667647024,1.03439667647024,True,False,correct,342,1829
linear_svm_tfidf,1522,0,0,negative,negative,-0.0183471356521724,0.0183471356521724,True,False,correct,446,2326
linear_svm_tfidf,1523,0,0,negative,negative,-1.2229701653626304,1.2229701653626304,True,False,correct,114,624
linear_svm_tfidf,1524,0,0,negative,negative,-0.580619955820667,0.580619955820667,True,False,correct,42,230
linear_svm_tfidf,1525,1,1,positive,positive,1.3524476616500931,1.3524476616500931,True,False,correct,178,890
linear_svm_tfidf,1526,1,1,positive,positive,0.4230561660341605,0.4230561660341605,True,False,correct,163,887
linear_svm_tfidf,1527,0,1,negative,positive,0.0955610259330749,0.0955610259330749,False,True,false_positive,91,455
linear_svm_tfidf,1528,0,1,negative,positive,1.1059236373686827,1.1059236373686827,False,True,false_positive,103,582
linear_svm_tfidf,1529,0,0,negative,negative,-1.691093457660195,1.691093457660195,True,False,correct,482,2751
linear_svm_tfidf,1530,1,1,positive,positive,1.237309230416097,1.237309230416097,True,False,correct,175,878
linear_svm_tfidf,1531,0,1,negative,positive,0.2341820159094149,0.2341820159094149,False,True,false_positive,103,545
linear_svm_tfidf,1532,0,0,negative,negative,-0.3786456101010267,0.3786456101010267,True,False,correct,175,905
linear_svm_tfidf,1533,1,1,positive,positive,0.6272611982114947,0.6272611982114947,True,False,correct,226,1173
linear_svm_tfidf,1534,0,0,negative,negative,-1.9415142819090996,1.9415142819090996,True,False,correct,60,338
linear_svm_tfidf,1535,1,1,positive,positive,0.2308575249155896,0.2308575249155896,True,False,correct,313,1701
linear_svm_tfidf,1536,1,1,positive,positive,0.4915687133864918,0.4915687133864918,True,False,correct,290,1605
linear_svm_tfidf,1537,1,1,positive,positive,0.3729331989760882,0.3729331989760882,True,False,correct,42,231
linear_svm_tfidf,1538,1,1,positive,positive,0.8211170653296361,0.8211170653296361,True,False,correct,183,1015
linear_svm_tfidf,1539,0,0,negative,negative,-1.6560421300685644,1.6560421300685644,True,False,correct,53,245
linear_svm_tfidf,1540,0,0,negative,negative,-1.4298418879657593,1.4298418879657593,True,False,correct,471,2658
linear_svm_tfidf,1541,1,1,positive,positive,0.6450696618712465,0.6450696618712465,True,False,correct,707,3902
linear_svm_tfidf,1542,0,0,negative,negative,-1.052687169163696,1.052687169163696,True,False,correct,122,656
linear_svm_tfidf,1543,1,0,positive,negative,-0.335240062230052,0.335240062230052,False,True,false_negative,149,823
linear_svm_tfidf,1544,0,0,negative,negative,-1.2426925017690271,1.2426925017690271,True,False,correct,103,546
linear_svm_tfidf,1545,1,1,positive,positive,0.9071003882288606,0.9071003882288606,True,False,correct,493,2700
linear_svm_tfidf,1546,0,0,negative,negative,-0.1643013534625594,0.1643013534625594,True,False,correct,313,1702
linear_svm_tfidf,1547,0,0,negative,negative,-0.2081432018089146,0.2081432018089146,True,False,correct,183,942
linear_svm_tfidf,1548,0,0,negative,negative,-0.7539334787457654,0.7539334787457654,True,False,correct,860,4659
linear_svm_tfidf,1549,0,0,negative,negative,-1.9056337494055435,1.9056337494055435,True,False,correct,117,640
linear_svm_tfidf,1550,0,0,negative,negative,-0.5783520279303888,0.5783520279303888,True,False,correct,114,637
linear_svm_tfidf,1551,1,1,positive,positive,1.0763443055607227,1.0763443055607227,True,False,correct,161,907
linear_svm_tfidf,1552,0,0,negative,negative,-1.3242224611551618,1.3242224611551618,True,False,correct,162,812
linear_svm_tfidf,1553,1,1,positive,positive,1.4888102158772707,1.4888102158772707,True,False,correct,125,648
linear_svm_tfidf,1554,1,1,positive,positive,1.2508561718278473,1.2508561718278473,True,False,correct,122,668
linear_svm_tfidf,1555,0,0,negative,negative,-2.3852044795722334,2.3852044795722334,True,False,correct,443,2480
